content,label
"Researchers are developing a device to assist those suffering from severe heart failure. The implantable clip is able to help repair the mitral valve in the heart.  Prior to clinical trials, the technology was perfected in pigs. https://t.co/tw4tzifXw8","Real"
"Recently, @nytimes covered the #MitraClip, developed by Dr. Fred St. Goar at El Camino Hospital, where we continue to participate in research related to this device.  https://t.co/1k1pa1sMzS","Real"
"This is incredible!   Read more: https://t.co/7FF2F94xKz  #NHVC #HeartHealth #News","Real"
"This teeny tiny device is making a BIG difference in the lives of those with heart disease. #HeartHealth  https://t.co/IjRsae3DKq","Real"
"A tiny #tech device creates a triumph in #health innovation: https://t.co/7Y3pcO2o2G","Real"
"This small solution is making huge strides in the prevention of heart failure, and stunning heart specialists in the process. https://t.co/xH9FYlhRdh https://t.co/3TsRxk5wvu","Real"
"Could a tiny clip be the answer to #heartfailure? #HeartNews #HealthNews #HeartHealth https://t.co/l5Nph3FOAb https://t.co/Urk55hFyq8","Real"
"Ever heard of the MitraClip? It could be a life-saver for thousands each year. #heartfailure  https://t.co/VzV5BEXOYC","Real"
"There is no doubt that the clip is a game changer. This article should have emphasize that the clip is for MR patients, not most patients with heart failure.  https://t.co/IknpYPYo8P","Real"
"#CALL_FOR_SPEAKERS Be a Speaker at #Global_Congress_on_Cardiology_and_Interventional_Cardiology  https://t.co/Ecn4ATELyw  https://t.co/iK5VsFTIS9","Real"
"There may soon be a new way to treat mitral regurgitation. The MitraClip is designed to prevent backflow by clipping the two leaflets together #regurgitation #biom4180 https://t.co/mObeh7n7V1","Real"
"New data is being presented at #ACC19 from the #COAPT trial on MitraClip implantation in patients w/ #heartfailure &amp; secondary mitral regurgitation. See why #NYP/@Columbia Med's @GreggWStone says this device is a game-changer for patients: https://t.co/kpjr2Noc32 @nytimes https://t.co/W4sG1jUl6p","Real"
"Website: https://t.co/htp8lVvEkx  Tiny Device Is a ‘Huge Advance’ for Treatment of Severe Heart Failure #Heart #Cardiology #vascularbirthmarkawarenessday #epidemiology","Real"
"Zika virus could destroy hard-to-treat glioblastoma brain cancer https://t.co/3lt14OlWom https://t.co/IaF82XhEWs","Real"
"via @Newsweek Glioblastoma: Zika Virus Could Destroy Brain Cancer That Killed John McCain https://t.co/6uAMgF2nVw https://t.co/MA1xKCJalr","Real"
"“Scientists may turn the 'bad' side of a devastating pathogen—Zika virus—for potential cancer therapy" - Dr Pei-Yong Shi @utmbhealth https://t.co/b20eESiD71","Real"
"Glioblastoma: Zika Virus Could Destroy Brain Cancer That Killed John McCain - Newsweek https://t.co/S3N8T44LOi","Real"
"Work from the Shi lab from @bmb_utmb feature here in @Newsweek: "Zika virus could destroy hard-to-treat glioblastoma brain cancer": https://t.co/W8JtAoOPbQ","Real"
"Life on earth is quite the rollercoaster, lemme tell ya https://t.co/LPvyz6UEts","Real"
"Glioblastoma is the most common and fastest growing form of astrocytoma; tumors which start in the glial cells of the brain. https://t.co/kh92OEb5cG","Real"
"Here’s how one woman used an implant to get some relief from chronic back pain https://t.co/NxoCzUMmq7","Real"
"How One Woman Used An Implant To Get Some Relief From Chronic Back Pain https://t.co/LjROaACGpL","Real"
"Study: Medical Marijuana Relieves Range of Symptoms With No Serious Side Effects  https://t.co/tT2HkwuMnL","Real"
"Medical marijuana relieves a range of symptoms with no serious side effects, study finds. https://t.co/wM5QrTcCIJ https://t.co/SDntXg7EQN","Real"
"https://t.co/vVgxVja0B8","Real"
"Two studies published recently found that patients with health conditions such as chronic pain and insomnia saw "statistically and clinically significant therapeutic benefits" when they used medical cannabis. #cannabis #medicalcannabis #mjholdingsinc $MJNE https://t.co/HC4WgK02Xa","Fake"
"https://t.co/eOteHRyPt0","Real"
"https://t.co/RrYdCIhJNR","Real"
""...patients with health conditions such as chronic pain and insomnia saw 'statistically and clinically significant therapeutic benefits' when they used medical #cannabis."   #marijuana #thc #cbd #weed #pot #cannabiscommunity #medicalmarijuana https://t.co/iSvmzL25Ih","Fake"
"Study finds MMJ relieves a range of symptoms with no side effects - via @usnews https://t.co/JJ10yEErz4","Real"
""If the results found in our studies can be extrapolated to the general  population, cannabis could systematically replace multi-billion dollar medication industries around the world...." https://t.co/hf79usWBid","Real"
"Medical marijuana can provide relief from symptoms from dozens of health conditions with minimal negative side effects, according to new research. #cannabis #marijuana #news  https://t.co/1pvga3MaXM","Real"
"Do you use #cannabismedicine? https://t.co/pf341TPV6K","Real"
"Data from the app showed that an overall 94 percent of #MedicalCannabis users suffering from a variety of health conditions... https://t.co/1igK3GS1vH","Real"
"Keep the research going!  https://t.co/T5Qnx8ctCN","Real"
"#medicalcannabis #cbd #clinicalresearch https://t.co/9P44kZOo5y","Real"
"Good news for insomniacs and chronic pain sufferers: Compelling new research joins the growing body of literature supporting the health benefits of medical marijuana. https://t.co/xPkNmOAP7f  #Research #Education #MMJ #CannabisCommunity #ChronicPain #Insomnia #Health #Wellness","Fake"
"2 studies published in the journals Frontiers in Pharmacology &amp; Medicine found that #patients with conditions such as #pain &amp; insomnia saw "statistically and clinically significant therapeutic benefits" when they used #medical #cannabis, said the U of NM https://t.co/rTJiEMR2EY","Fake"
"Medical Marijuana Relieves Range of Symptoms With No Serious Side Effects, Studies Find https://t.co/3prARA4k6o via @usnews #MedicalCannabis #symptoms #treatment #wellness #HealthyLiving #herb #natural","Real"
"MEDICAL CANNABIS CAN provide relief from symptoms from dozens of health conditions with minimal negative side effects, according to new research... Read more @usnews &gt;&gt; https://t.co/nSzpOJ5ejC  #CannaTech #medicalcannabis #cbd #cbdoil","Real"
"Study: Medical #Marijuana Relieves Range of Symptoms With No Serious Side Effects. People suffering from a variety of health conditions experienced a reduction in the severity of their symptoms after consuming marijuana. Check it out here: https://t.co/G9Wl7QBxJZ #repost @usnews","Real"
"https://t.co/0wm8tHCtAO","Real"
"Two studies have found patients with pain and imsomnia found "statistically and clinically significant" benefits from #medicalcannabis. https://t.co/rf1xapDH6Z","Fake"
"Do you love how amazing #marijuana is for fun and for medical reasons? #MedicalMMJ https://t.co/1eGDGmcTin https://t.co/EJsIEbLjBp","Real"
"People suffering from a variety of health conditions experienced a reduction in the severity of their symptoms after consuming marijuana. https://t.co/LpI7UDJZK9 https://t.co/BnnUg11c2d","Real"
""94% of cannabis users suffering from a variety of health conditions reported that the intensity of their symptoms was reduced after consuming the drug." This study comes from more than 100,000 entries! https://t.co/ev4cWwW2NO","Real"
"You read that right: **NO SERIOUS SIDE EFFECTS!**  We're the first step in getting you towards recovery from your pain and illness. Visit us, get your license, take it to a dispensary. https://t.co/t1nETUGUft https://t.co/iQaQn9Vvzy","Real"
"@marydsoco Your claim that there has been no legitimate studies on medical marijuana are also incorrect  https://t.co/DkiiVLwzUH https://t.co/ygRsMjv2pn https://t.co/PdQOleg1Wq","Real"
"@alesanchezo @Daniela1vidal https://t.co/Tjyscf6sjb","Real"
"Merck KGaA, Pfizer's immuno-drug shown to alleviate kidney cancer https://t.co/Tm5o2MhdCQ","Real"
"https://t.co/1mtYtxM9IC Merck KGaA, Pfizer’s immuno-drug shown to alleviate kidney cancer  FRANKFURT (Reuters) – Merck KGaA said that its immunotherapy Bavencio, jointly developed with Pfizer, delayed the progression of kidney cancer when used in combination with Pfizer’s Inlyt… https://t.co/2eh87Y07g3","Real"
"Fish Oil Pills During Pregnancy Might Mean Stronger, Healthier Kids https://t.co/6J1c9XVtqH","Real"
"New post: "Fish oil pills during pregnancy might mean stronger, healthier kids" https://t.co/hxDvprUkl8 #thinkpink","Real"
"Fish Oil Pills During #Pregnancy Might Mean #Stronger, #Healthier #Kids. https://t.co/qfGeuqiXCR #fishoil #supplements #children https://t.co/jTf8zuJAYb","Real"
"Fish oil pills in pregnancy may mean stronger kids - a recent study indicates that taking fish oil supplements while pregnant, might mean healthier kids in their first 6 years of life. More at: https://t.co/YruJOIQlVF https://t.co/9Acu84kMuI","Real"
"Further evidence of the importance of fish oil for pregnant women: Fish Oil Pills During Pregnancy Might Mean Stronger, Healthier Kids https://t.co/kSKJMeIzvr https://t.co/dc74N78f1d","Real"
"Have You Considered Taking Fish Oil Pills During Your Pregnancy? (https://t.co/6SO2xJlgEi)  #pregnancy #nutrition #thunderbayON","Real"
"PhenQ – Weight Loss Pills Review (August 2018) PhenQ is a revolutionary weight loss supplement that can help you. The regimen is simple to use and the product works for 95% of the people. Read more on https://t.co/w5RTDfn7ru #phenq #weight_loss https://t.co/lnrj6CgfwR","Real"
"Interesting. I always thought the pills were fake. https://t.co/LZYrSYvLQa","Real"
"Weight-loss pills can help. So why don't more people use them? https://t.co/0im3BK8DMd","Real"
"“A 5 percent loss of weight is associated with a 50 percent lower risk of diabetes and a 10 percent loss is associated with an 80 percent lower risk.” https://t.co/Vqw7hzJl1W","Real"
"Because weight loss pills are brain pills.  https://t.co/ahFJxwz8uW","Real"
"https://t.co/PPi25g09z0","Real"
"Interesting research that provides help for America’s obesity challenges: Weight-loss pills can help. So why don’t more people use them? - @NBC News https://t.co/Na4yklZ86W #weighloss #diet #exercise #health #wellness","Real"
"https://t.co/1jj6Ywkkfy: Weight-loss pills can help. So why don't more people use them?. https://t.co/ibud3DBb7n  via @GoogleNews","Real"
"Please, sell more pills for your overlords. Supporting access to healthcare which leads to a healthy lifestyle and access to healthy foods doesn't pay well on your network. https://t.co/HDmEN2Cgsc via @NBCNews","Real"
"#weightloss #diets  https://t.co/Mg1DK2YzAc","Real"
"hmm, after fen phen, docs don't want to prescribe them? the stigma against obesity is so pervasive that obesity is seen as a moral failing? the docs pres may be overweight too?  'Weight-loss pills can help. So why don’t more people use them?' https://t.co/FE6Jh5gufV via @nbcnews","Real"
"https://t.co/To2P3d7VlZ","Real"
"40% of US adults are obese, 2/3 are overweight or obese! 50% of adults have #Diabetes or pre-#Diabeties. These related #Epidemics will bankrupt our healthcare system without intervention. #Dentistry can help by screening! @UMBaltimore @IADR  https://t.co/hneRBbhtUM @adeaweb https://t.co/M1hnXO08vY","Real"
"Some major medical associations now see weight loss medications as intrinsic in battle against obesity. Read more: https://t.co/Y7eSHwU5yi via @NBCNewsHealth","Real"
"@nbc coverage of CAMELLIA-TIMI 61 —-&gt; Weight-loss pills can help. So why don’t more people use them? https://t.co/X2Gye4JTyH","Real"
""losing weight and keeping it off is not just a matter of willpower, of resisting the siren call of the ice cream in the https://t.co/1Zt1nu2VE2 research has shown that weight gain changes the brain and body." #obesity #obsm  https://t.co/6Ux6rMhvID via @nbcnews","Real"
"@NBCNews TY for your story on weight-management medications at https://t.co/6Ux6rMhvID. But please consider using people-first language and non-stigmatizing images of people with #obesity  in your reporting. (@UConnRuddCenter has non-stigmatizing B-roll footage.) #OACAction https://t.co/qTfUDmr3Ze","Fake"
"#Weightloss pills can help, new research shows. So why don't more people use them? https://t.co/RaOMQYO7Yy https://t.co/CsJd4YqyHe","Real"
"Weight loss drugs are recommended to supplement diet and exercise in guidelines by the American Heart Association, the American College of Cardiology the American Association of Clinical Endocrinologists and the Obesity Society. https://t.co/Fb7F7TJrTt","Real"
"Wondering if a weight loss medication could work for you?  Schedule an appointment with Dr. Hella to learn what options might work for you. https://t.co/8q9mokdH1L https://t.co/8q9mokdH1L","Real"
"https://t.co/fsSU9POe6H It would be great to use a product that could help you lose weight faster and easier. In fact, many people imagine that this will happen if they will start using a weight loss product, whether we are talking about teas, pills, supplements,","Real"
"Impressive Weight Loss Tips. #Weight_loss drugs, also called anti-obesity medications or diet pills, are medicines that help to reduce weight. Obesity requires long-term treatment to promote and sustain weight loss. Use of prescription drugs may be appropriate for some people. https://t.co/ErdBfwKugN","Real"
"https://t.co/VIZca05qGK","Real"
"Foods that help lose weight: What Is The Best Way To Use Weight Loss Pills. More and more people are turning to ... http://t.co/p97c8uCC","Real"
"Why People Use Phentermine For Weight Loss – FREE Articles …: Specifically, the use of phentermine diet pills help... http://bit.ly/c8AEG6","Real"
"Combining Weight Loss products to lose weight fast: Some people prefer to use weight loss diet pills to help the... http://t.co/UBmTW2sr","Real"
"How Can Diet Pills Help in Weight Loss and Why People Use Them: http://t.co/dZIUBvE1y4","Real"
"Many people with eating disorders also use “diet pills.” These pills are supposed to help weight loss or decrease... http://t.co/mTm3e39rVG","Real"
"I know some people use caffeine pills before they workout or other stuff with caffeine in it to help with weight loss &amp; to have more energy","Real"
